date,close,sma50,sma150,sma200,sma200_slope,low_52w,high_52w,return_52w
2020-12-18,1394.0,,,,,,,
2020-12-21,1397.0,,,,,,,
2020-12-22,1358.0,,,,,,,
2020-12-23,1380.0,,,,,,,
2020-12-24,1389.0,,,,,,,
2020-12-25,1393.0,,,,,,,
2020-12-28,1413.0,,,,,,,
2020-12-29,1421.0,,,,,,,
2020-12-30,1436.0,,,,,,,
2021-01-04,1424.0,,,,,,,
2021-01-05,1412.0,,,,,,,
2021-01-06,1409.0,,,,,,,
2021-01-07,1386.0,,,,,,,
2021-01-08,1409.0,,,,,,,
2021-01-12,1405.0,,,,,,,
2021-01-13,1403.0,,,,,,,
2021-01-14,1437.0,,,,,,,
2021-01-15,1409.0,,,,,,,
2021-01-18,1409.0,,,,,,,
2021-01-19,1381.0,,,,,,,
2021-01-20,1378.0,,,,,,,
2021-01-21,1409.0,,,,,,,
2021-01-22,1428.0,,,,,,,
2021-01-25,1438.0,,,,,,,
2021-01-26,1426.0,,,,,,,
2021-01-27,1424.0,,,,,,,
2021-01-28,1411.0,,,,,,,
2021-01-29,1419.0,,,,,,,
2021-02-01,1402.0,,,,,,,
2021-02-02,1459.0,,,,,,,
2021-02-03,1449.0,,,,,,,
2021-02-04,1454.0,,,,,,,
2021-02-05,1474.0,,,,,,,
2021-02-08,1482.0,,,,,,,
2021-02-09,1502.0,,,,,,,
2021-02-10,1500.0,,,,,,,
2021-02-12,1509.0,,,,,,,
2021-02-15,1517.0,,,,,,,
2021-02-16,1522.0,,,,,,,
2021-02-17,1527.0,,,,,,,
2021-02-18,1519.0,,,,,,,
2021-02-19,1535.0,,,,,,,
2021-02-22,1523.0,,,,,,,
2021-02-24,1476.0,,,,,,,
2021-02-25,1479.0,,,,,,,
2021-02-26,1429.0,,,,,,,
2021-03-01,1439.0,,,,,,,
2021-03-02,1444.0,,,,,,,
2021-03-03,1437.0,,,,,,,
2021-03-04,1420.0,1437.92,,,,,,
2021-03-05,1420.0,1438.44,,,,,,
2021-03-08,1436.0,1439.22,,,,,,
2021-03-09,1459.0,1441.24,,,,,,
2021-03-10,1473.0,1443.1,,,,,,
2021-03-11,1482.0,1444.96,,,,,,
2021-03-12,1501.0,1447.12,,,,,,
2021-03-15,1521.0,1449.28,,,,,,
2021-03-16,1549.0,1451.84,,,,,,
2021-03-17,1519.0,1453.5,,,,,,
2021-03-18,1559.0,1456.2,,,,,,
2021-03-19,1559.0,1459.14,,,,,,
2021-03-22,1561.0,1462.18,,,,,,
2021-03-23,1573.0,1465.92,,,,,,
2021-03-24,1554.0,1468.82,,,,,,
2021-03-25,1538.0,1471.48,,,,,,
2021-03-26,1558.0,1474.58,,,,,,
2021-03-29,1536.0,1476.56,,,,,,
2021-03-30,1522.0,1478.82,,,,,,
2021-03-31,1521.0,1481.06,,,,,,
2021-04-01,1502.0,1483.48,,,,,,
2021-04-02,1499.0,1485.9,,,,,,
2021-04-05,1532.0,1488.36,,,,,,
2021-04-06,1528.0,1490.36,,,,,,
2021-04-07,1577.0,1493.14,,,,,,
2021-04-08,1556.0,1495.74,,,,,,
2021-04-09,1527.0,1497.8,,,,,,
2021-04-12,1532.0,1500.22,,,,,,
2021-04-13,1551.0,1502.86,,,,,,
2021-04-14,1533.0,1505.48,,,,,,
2021-04-15,1530.0,1506.9,,,,,,
2021-04-16,1538.0,1508.68,,,,,,
2021-04-19,1553.0,1510.66,,,,,,
2021-04-20,1523.0,1511.64,,,,,,
2021-04-21,1503.0,1512.06,,,,,,
2021-04-22,1497.0,1511.96,,,,,,
2021-04-23,1498.0,1511.92,,,,,,
2021-04-26,1495.0,1511.64,,,,,,
2021-04-27,1516.0,1511.62,,,,,,
2021-04-28,1509.0,1511.36,,,,,,
2021-04-30,1493.0,1510.68,,,,,,
2021-05-06,1487.0,1510.04,,,,,,
2021-05-07,1462.0,1508.58,,,,,,
2021-05-10,1466.0,1507.44,,,,,,
2021-05-11,1419.0,1506.3,,,,,,
2021-05-12,1355.0,1503.82,,,,,,
2021-05-13,1342.0,1502.08,,,,,,
2021-05-14,1386.0,1501.02,,,,,,
2021-05-17,1391.0,1499.96,,,,,,
2021-05-18,1390.0,1499.02,,,,,,
2021-05-19,1392.0,1498.46,,,,,,
2021-05-20,1388.0,1497.82,,,,,,
2021-05-21,1378.0,1496.66,,,,,,
2021-05-24,1367.0,1494.82,,,,,,
2021-05-25,1338.0,1492.12,,,,,,
2021-05-26,1313.0,1488.74,,,,,,
2021-05-27,1302.0,1484.76,,,,,,
2021-05-28,1325.0,1480.84,,,,,,
2021-05-31,1300.0,1475.86,,,,,,
2021-06-01,1300.0,1471.48,,,,,,
2021-06-02,1298.0,1466.26,,,,,,
2021-06-03,1292.0,1460.92,,,,,,
2021-06-04,1291.0,1455.52,,,,,,
2021-06-07,1307.0,1450.2,,,,,,
2021-06-08,1318.0,1445.48,,,,,,
2021-06-09,1324.0,1441.2,,,,,,
2021-06-10,1305.0,1436.14,,,,,,
2021-06-11,1303.0,1431.48,,,,,,
2021-06-14,1299.0,1427.02,,,,,,
2021-06-15,1295.0,1422.5,,,,,,
2021-06-16,1292.0,1418.3,,,,,,
2021-06-17,1279.0,1413.9,,,,,,
2021-06-18,1257.0,1408.4,,,,,,
2021-06-21,1236.0,1402.56,,,,,,
2021-06-22,1271.0,1396.44,,,,,,
2021-06-23,1256.0,1390.44,,,,,,
2021-06-24,1258.0,1385.06,,,,,,
2021-06-25,1271.0,1379.84,,,,,,
2021-06-28,1287.0,1374.56,,,,,,
2021-06-29,1278.0,1369.46,,,,,,
2021-06-30,1277.0,1364.4,,,,,,
2021-07-01,1261.0,1358.86,,,,,,
2021-07-02,1270.0,1353.2,,,,,,
2021-07-05,1267.0,1348.08,,,,,,
2021-07-06,1262.0,1343.26,,,,,,
2021-07-07,1248.0,1338.28,,,,,,
2021-07-08,1237.0,1333.06,,,,,,
2021-07-09,1225.0,1327.66,,,,,,
2021-07-12,1243.0,1322.2,,,,,,
2021-07-13,1255.0,1317.12,,,,,,
2021-07-14,1267.0,1312.6,,,,,,
2021-07-15,1251.0,1307.88,,,,,,
2021-07-16,1251.0,1303.66,,,,,,
2021-07-19,1260.0,1299.54,,,,,,
2021-07-20,1246.0,1296.08,,,,,,
2021-07-21,1271.0,1294.4,,,,,,
2021-07-26,1274.0,1293.04,,,,,,
2021-07-27,1305.0,1291.42,,,,,,
2021-07-28,1292.0,1289.44,,,,,,
2021-07-29,1295.0,1287.54,,,,,,
2021-07-30,1291.0,1285.52,1407.3,,,,,
2021-08-02,1328.0,1284.32,1406.86,,,,,
2021-08-03,1247.0,1281.7,1405.86,,,,,
2021-08-04,1223.0,1278.82,1404.96,,,,,
2021-08-05,1213.0,1276.32,1403.8466666666666,,,,,
2021-08-06,1183.0,1273.72,1402.4733333333334,,,,,
2021-08-10,1159.0,1270.86,1400.9133333333334,,,,,
2021-08-11,1150.0,1267.36,1399.16,,,,,
2021-08-12,1142.0,1264.2,1397.3,,,,,
2021-08-13,1154.0,1261.28,1395.42,,,,,
2021-08-16,1134.0,1258.0,1393.4866666666667,,,,,
2021-08-17,1134.0,1254.84,1391.6333333333334,,,,,
2021-08-18,1137.0,1251.76,1389.82,,,,,
2021-08-19,1112.0,1247.86,1387.9933333333333,,,,,
2021-08-20,1111.0,1243.72,1386.0066666666667,,,,,
2021-08-23,1125.0,1239.74,1384.14,,,,,
2021-08-24,1139.0,1236.42,1382.38,,,,,
2021-08-25,1148.0,1233.32,1380.4533333333334,,,,,
2021-08-26,1202.0,1231.38,1379.0733333333333,,,,,
2021-08-27,1197.0,1229.42,1377.66,,,,,
2021-08-30,1212.0,1227.82,1376.5333333333333,,,,,
2021-08-31,1205.0,1226.34,1375.38,,,,,
2021-09-01,1217.0,1225.54,1374.1,,,,,
2021-09-02,1204.0,1224.9,1372.6066666666666,,,,,
2021-09-03,1225.0,1223.98,1371.1866666666667,,,,,
2021-09-06,1219.0,1223.24,1369.8066666666666,,,,,
2021-09-07,1228.0,1222.64,1368.5,,,,,
2021-09-08,1230.0,1221.82,1367.2933333333333,,,,,
2021-09-09,1222.0,1220.52,1365.98,,,,,
2021-09-10,1227.0,1219.5,1364.8133333333333,,,,,
2021-09-13,1232.0,1218.6,1363.3,,,,,
2021-09-14,1234.0,1218.06,1361.8666666666666,,,,,
2021-09-15,1196.0,1216.58,1360.1466666666668,,,,,
2021-09-16,1204.0,1215.32,1358.3466666666666,,,,,
2021-09-17,1215.0,1214.38,1356.5666666666666,,,,,
2021-09-21,1197.0,1213.36,1354.5333333333333,,,,,
2021-09-22,1192.0,1212.46,1352.48,,,,,
2021-09-24,1198.0,1211.92,1350.4066666666668,,,,,
2021-09-27,1196.0,1210.98,1348.2666666666667,,,,,
2021-09-28,1191.0,1209.7,1346.06,,,,,
2021-09-29,1160.0,1207.56,1343.6133333333332,,,,,
2021-09-30,1159.0,1205.72,1341.2133333333334,,,,,
2021-10-01,1166.0,1204.02,1338.7533333333333,,,,,
2021-10-04,1166.0,1202.14,1336.3733333333332,,,,,
2021-10-05,1164.0,1200.5,1334.2933333333333,,,,,
2021-10-06,1198.0,1199.04,1332.42,,,,,
2021-10-07,1196.0,1197.48,1330.8666666666666,,,,,
2021-10-08,1203.0,1195.44,1329.2933333333333,,,,,
2021-10-11,1220.0,1194.0,1327.8,,,,,
2021-10-12,1192.0,1191.94,1326.1666666666667,,,,,
2021-10-13,1195.0,1190.02,1324.6666666666667,1352.98,,,,
2021-10-14,1193.0,1187.32,1323.1533333333334,1351.975,,,,
2021-10-15,1203.0,1186.44,1321.6,1351.005,,,,
2021-10-18,1203.0,1186.04,1319.8933333333334,1350.23,,,,
2021-10-19,1204.0,1185.86,1318.1,1349.35,,,,
2021-10-20,1200.0,1186.2,1316.22,1348.405,,,,
2021-10-21,1198.0,1186.98,1314.2,1347.43,,,,
2021-10-22,1191.0,1187.8,1312.0,1346.32,,,,
2021-10-25,1164.0,1188.24,1309.4333333333334,1345.035,,,,
2021-10-26,1193.0,1189.02,1307.26,1343.82,,,,
2021-10-27,1176.0,1189.86,1304.7066666666667,1342.58,,,,
2021-10-28,1174.0,1190.66,1302.14,1341.39,,,,
2021-10-29,1174.0,1191.4,1299.56,1340.215,,,,
2021-11-01,1194.0,1193.04,1297.0333333333333,1339.255,,,,
2021-11-02,1189.0,1194.6,1294.6,1338.155,,,,
2021-11-04,1192.0,1195.94,1292.2933333333333,1337.09,,,,
2021-11-05,1163.0,1196.42,1289.66,1335.89,,,,
2021-11-08,1158.0,1196.62,1287.14,1334.495,,,,
2021-11-09,1170.0,1195.98,1284.7933333333333,1333.3,,,,
2021-11-10,1185.0,1195.74,1282.5533333333333,1332.18,,,,
2021-11-11,1197.0,1195.44,1280.52,1331.26,-21.720000000000027,,,
2021-11-12,1197.0,1195.28,1278.5066666666667,1330.355,-21.61999999999989,,,
2021-11-15,1184.0,1194.62,1276.1866666666667,1329.23,-21.77500000000009,,,
2021-11-16,1185.0,1194.24,1273.9,1328.015,-22.214999999999918,,,
2021-11-17,1185.0,1193.44,1271.2866666666666,1326.75,-22.59999999999991,,,
2021-11-18,1198.0,1193.02,1268.9,1325.61,-22.795000000000073,,,
2021-11-19,1211.0,1192.68,1266.7933333333333,1324.545,-22.88499999999999,,,
2021-11-22,1209.0,1192.26,1264.64,1323.535,-22.784999999999854,,,
2021-11-24,1201.0,1191.84,1262.3066666666666,1322.445,-22.590000000000146,,,
2021-11-25,1204.0,1191.38,1260.1133333333332,1321.455,-22.36500000000001,,,
2021-11-26,1177.0,1190.28,1257.76,1320.045,-22.534999999999854,,,
2021-11-29,1166.0,1188.92,1255.28,1318.63,-22.75999999999999,,,
2021-11-30,1149.0,1187.98,1252.5866666666666,1317.105,-23.1099999999999,,,
2021-12-01,1128.0,1186.46,1249.9533333333334,1315.375,-23.88000000000011,,,
2021-12-02,1105.0,1184.26,1247.3,1313.49,-24.664999999999964,,,
2021-12-03,1136.0,1183.04,1244.8933333333334,1311.66,-25.429999999999836,,,
2021-12-06,1119.0,1181.58,1242.3666666666666,1309.755,-26.13499999999999,,,
2021-12-07,1149.0,1180.6,1240.06,1307.955,-26.539999999999964,,,
2021-12-08,1140.0,1179.48,1237.5533333333333,1306.07,-27.230000000000018,,,
2021-12-09,1124.0,1178.14,1234.9866666666667,1304.08,-28.100000000000136,,,
2021-12-10,1106.0,1177.06,1232.4066666666668,1301.975,-29.285000000000082,,,
2021-12-13,1108.0,1176.04,1229.88,1299.92,-30.434999999999945,,,
2021-12-14,1096.0,1174.64,1227.44,1297.725,-31.50500000000011,,,
2021-12-15,1097.0,1173.26,1224.98,1295.595,-32.42000000000007,,,
2021-12-16,1099.0,1171.96,1222.8466666666666,1293.71,-33.039999999999964,,,
2021-12-17,1094.0,1169.88,1221.1066666666666,1291.785,-33.82499999999982,,,
2021-12-20,1097.0,1167.9,1219.4733333333334,1290.125,-34.42000000000007,,,
2021-12-21,1112.0,1166.08,1217.6466666666668,1288.49,-35.04500000000007,,,
2021-12-22,1117.0,1164.02,1215.82,1286.855,-35.58999999999992,,,
2021-12-23,1106.0,1162.3,1213.9266666666667,1285.2,-36.25499999999988,,,
2021-12-24,1118.0,1160.76,1212.1,1283.69,-36.35500000000002,,,
2021-12-27,1104.0,1158.98,1210.2066666666667,1282.11,-36.52000000000021,,,
2021-12-28,1111.0,1157.14,1208.4266666666667,1280.485,-36.62000000000012,1094.0,1577.0,
2021-12-29,1124.0,1155.56,1206.8066666666666,1278.81,-36.565000000000055,1094.0,1577.0,-0.193687230989957
2021-12-30,1118.0,1153.84,1205.34,1277.035,-36.45499999999993,1094.0,1577.0,-0.199713672154617
2022-01-04,1136.0,1152.56,1204.16,1275.305,-36.35500000000002,1094.0,1577.0,-0.16347569955817376
2022-01-05,1133.0,1151.26,1203.0333333333333,1273.465,-36.29000000000019,1094.0,1577.0,-0.17898550724637685
2022-01-06,1095.0,1149.34,1201.5,1271.335,-36.61999999999989,1094.0,1577.0,-0.21166306695464365
2022-01-07,1092.0,1147.9,1200.1133333333332,1269.05,-37.01999999999998,1092.0,1577.0,-0.2160804020100503
2022-01-11,1094.0,1145.92,1198.74,1266.925,-37.15499999999997,1092.0,1577.0,-0.22576079263977356
2022-01-12,1108.0,1144.56,1197.4733333333334,1264.67,-37.304999999999836,1092.0,1577.0,-0.22026741731175226
2022-01-13,1095.0,1142.98,1196.16,1262.35,-37.570000000000164,1092.0,1577.0,-0.2374651810584958
