date,close,sma50,sma150,sma200,sma200_slope,low_52w,high_52w,return_52w
2020-12-17,359.0,,,,,,,
2020-12-18,348.0,,,,,,,
2020-12-21,360.0,,,,,,,
2020-12-22,343.0,,,,,,,
2020-12-23,345.0,,,,,,,
2020-12-24,340.0,,,,,,,
2020-12-25,349.0,,,,,,,
2020-12-28,339.0,,,,,,,
2020-12-29,342.0,,,,,,,
2020-12-30,343.0,,,,,,,
2021-01-04,356.0,,,,,,,
2021-01-05,405.0,,,,,,,
2021-01-06,431.0,,,,,,,
2021-01-07,441.0,,,,,,,
2021-01-08,500.0,,,,,,,
2021-01-12,486.0,,,,,,,
2021-01-13,498.0,,,,,,,
2021-01-14,492.0,,,,,,,
2021-01-15,445.0,,,,,,,
2021-01-18,483.0,,,,,,,
2021-01-19,467.0,,,,,,,
2021-01-20,478.0,,,,,,,
2021-01-21,454.0,,,,,,,
2021-01-22,450.0,,,,,,,
2021-01-25,442.0,,,,,,,
2021-01-26,438.0,,,,,,,
2021-01-27,428.0,,,,,,,
2021-01-28,416.0,,,,,,,
2021-01-29,402.0,,,,,,,
2021-02-01,408.0,,,,,,,
2021-02-02,417.0,,,,,,,
2021-02-03,411.0,,,,,,,
2021-02-04,404.0,,,,,,,
2021-02-05,403.0,,,,,,,
2021-02-08,400.0,,,,,,,
2021-02-09,409.0,,,,,,,
2021-02-10,409.0,,,,,,,
2021-02-12,409.0,,,,,,,
2021-02-15,400.0,,,,,,,
2021-02-16,410.0,,,,,,,
2021-02-17,424.0,,,,,,,
2021-02-18,398.0,,,,,,,
2021-02-19,389.0,,,,,,,
2021-02-22,393.0,,,,,,,
2021-02-24,373.0,,,,,,,
2021-02-25,382.0,,,,,,,
2021-02-26,368.0,,,,,,,
2021-03-01,382.0,,,,,,,
2021-03-02,381.0,,,,,,,
2021-03-03,367.0,406.34,,,,,,
2021-03-04,363.0,406.42,,,,,,
2021-03-05,361.0,406.68,,,,,,
2021-03-08,362.0,406.72,,,,,,
2021-03-09,374.0,407.34,,,,,,
2021-03-10,378.0,408.0,,,,,,
2021-03-11,379.0,408.78,,,,,,
2021-03-12,383.0,409.46,,,,,,
2021-03-15,389.0,410.46,,,,,,
2021-03-16,385.0,411.32,,,,,,
2021-03-17,383.0,412.12,,,,,,
2021-03-18,397.0,412.94,,,,,,
2021-03-19,386.0,412.56,,,,,,
2021-03-22,387.0,411.68,,,,,,
2021-03-23,383.0,410.52,,,,,,
2021-03-24,365.0,407.82,,,,,,
2021-03-25,373.0,405.56,,,,,,
2021-03-26,388.0,403.36,,,,,,
2021-03-29,384.0,401.2,,,,,,
2021-03-30,380.0,399.9,,,,,,
2021-03-31,402.0,398.28,,,,,,
2021-04-01,392.0,396.78,,,,,,
2021-04-02,388.0,394.98,,,,,,
2021-04-05,386.0,393.62,,,,,,
2021-04-06,378.0,392.18,,,,,,
2021-04-07,384.0,391.02,,,,,,
2021-04-08,382.0,389.9,,,,,,
2021-04-09,375.0,388.84,,,,,,
2021-04-12,366.0,387.84,,,,,,
2021-04-13,374.0,387.28,,,,,,
2021-04-14,373.0,386.58,,,,,,
2021-04-15,381.0,385.86,,,,,,
2021-04-16,380.0,385.24,,,,,,
2021-04-19,388.0,384.92,,,,,,
2021-04-20,380.0,384.46,,,,,,
2021-04-21,365.0,383.76,,,,,,
2021-04-22,373.0,383.04,,,,,,
2021-04-23,373.0,382.32,,,,,,
2021-04-26,378.0,381.7,,,,,,
2021-04-27,372.0,381.14,,,,,,
2021-04-28,366.0,380.26,,,,,,
2021-04-30,365.0,379.08,,,,,,
2021-05-06,372.0,378.56,,,,,,
2021-05-07,372.0,378.22,,,,,,
2021-05-10,371.0,377.78,,,,,,
2021-05-11,366.0,377.64,,,,,,
2021-05-12,353.0,377.06,,,,,,
2021-05-13,341.0,376.52,,,,,,
2021-05-14,352.0,375.92,,,,,,
2021-05-17,352.0,375.34,,,,,,
2021-05-18,342.0,374.84,,,,,,
2021-05-19,344.0,374.46,,,,,,
2021-05-20,346.0,374.16,,,,,,
2021-05-21,345.0,373.82,,,,,,
2021-05-24,341.0,373.16,,,,,,
2021-05-25,341.0,372.42,,,,,,
2021-05-26,336.0,371.56,,,,,,
2021-05-27,336.0,370.62,,,,,,
2021-05-28,335.0,369.54,,,,,,
2021-05-31,338.0,368.6,,,,,,
2021-06-01,336.0,367.66,,,,,,
2021-06-02,344.0,366.6,,,,,,
2021-06-03,356.0,366.0,,,,,,
2021-06-04,353.0,365.32,,,,,,
2021-06-07,347.0,364.6,,,,,,
2021-06-08,352.0,364.34,,,,,,
2021-06-09,346.0,363.8,,,,,,
2021-06-10,361.0,363.26,,,,,,
2021-06-11,352.0,362.62,,,,,,
2021-06-14,358.0,362.18,,,,,,
2021-06-15,365.0,361.44,,,,,,
2021-06-16,363.0,360.86,,,,,,
2021-06-17,377.0,360.64,,,,,,
2021-06-18,369.0,360.3,,,,,,
2021-06-21,356.0,359.86,,,,,,
2021-06-22,360.0,359.38,,,,,,
2021-06-23,361.0,358.96,,,,,,
2021-06-24,369.0,358.84,,,,,,
2021-06-25,364.0,358.8,,,,,,
2021-06-28,380.0,358.92,,,,,,
2021-06-29,378.0,359.02,,,,,,
2021-06-30,380.0,359.0,,,,,,
2021-07-01,371.0,358.82,,,,,,
2021-07-02,368.0,358.42,,,,,,
2021-07-05,360.0,358.02,,,,,,
2021-07-06,355.0,357.82,,,,,,
2021-07-07,347.0,357.3,,,,,,
2021-07-08,339.0,356.62,,,,,,
2021-07-09,343.0,355.92,,,,,,
2021-07-12,338.0,355.24,,,,,,
2021-07-13,352.0,354.96,,,,,,
2021-07-14,348.0,354.62,,,,,,
2021-07-15,346.0,354.1,,,,,,
2021-07-16,348.0,353.62,,,,,,
2021-07-19,341.0,353.02,,,,,,
2021-07-20,335.0,352.4,,,,,,
2021-07-21,339.0,352.12,,,,,,
2021-07-26,343.0,352.16,,,,,,
2021-07-27,343.0,351.98,,,,,,
2021-07-28,336.0,351.66,,,,,,
2021-07-29,340.0,351.62,377.6,,,,,
2021-07-30,336.0,351.46,377.44666666666666,,,,,
2021-08-02,336.0,351.26,377.3666666666667,,,,,
2021-08-03,342.0,351.2,377.24666666666667,,,,,
2021-08-04,335.0,351.08,377.1933333333333,,,,,
2021-08-05,329.0,350.84,377.08666666666664,,,,,
2021-08-06,334.0,350.8,377.0466666666667,,,,,
2021-08-10,318.0,350.44,376.84,,,,,
2021-08-11,323.0,350.2,376.73333333333335,,,,,
2021-08-12,323.0,349.9,376.6066666666667,,,,,
2021-08-13,318.0,349.54,376.44,,,,,
2021-08-16,308.0,348.82,376.12,,,,,
2021-08-17,302.0,347.74,375.43333333333334,,,,,
2021-08-18,303.0,346.74,374.58,,,,,
2021-08-19,300.0,345.8,373.64,,,,,
2021-08-20,297.0,344.7,372.2866666666667,,,,,
2021-08-23,303.0,343.84,371.06666666666666,,,,,
2021-08-24,308.0,342.78,369.8,,,,,
2021-08-25,308.0,341.9,368.5733333333333,,,,,
2021-08-26,309.0,340.92,367.6666666666667,,,,,
2021-08-27,308.0,339.78,366.5,,,,,
2021-08-30,309.0,338.7,365.44666666666666,,,,,
2021-08-31,313.0,337.42,364.3466666666667,,,,,
2021-09-01,313.0,336.3,363.4066666666667,,,,,
2021-09-02,393.0,337.04,363.02666666666664,,,,,
2021-09-03,376.0,337.36,362.58666666666664,,,,,
2021-09-06,375.0,337.64,362.1666666666667,,,,,
2021-09-07,388.0,338.02,361.9,,,,,
2021-09-08,379.0,338.32,361.6533333333333,,,,,
2021-09-09,370.0,338.12,361.44,,,,,
2021-09-10,377.0,338.1,361.23333333333335,,,,,
2021-09-13,387.0,338.24,361.03333333333336,,,,,
2021-09-14,374.0,338.3,360.7866666666667,,,,,
2021-09-15,381.0,338.56,360.6333333333333,,,,,
2021-09-16,368.0,338.72,360.4,,,,,
2021-09-17,369.0,339.0,360.1933333333333,,,,,
2021-09-21,364.0,339.34,359.8933333333333,,,,,
2021-09-22,358.0,339.72,359.55333333333334,,,,,
2021-09-24,370.0,340.26,359.29333333333335,,,,,
2021-09-27,369.0,340.88,359.08666666666664,,,,,
2021-09-28,359.0,341.02,358.74666666666667,,,,,
2021-09-29,358.0,341.22,358.3066666666667,,,,,
2021-09-30,343.0,341.16,357.94,,,,,
2021-10-01,349.0,341.18,357.67333333333335,,,,,
2021-10-04,352.0,341.4,357.4,,,,,
2021-10-05,341.0,341.52,357.18666666666667,,,,,
2021-10-06,344.0,341.62,356.93333333333334,,,,,
2021-10-07,340.0,341.56,356.74666666666667,,,,,
2021-10-08,338.0,341.46,356.4533333333333,,,,,
2021-10-11,338.0,341.5,356.1666666666667,,,,,
2021-10-12,332.0,341.34,355.93333333333334,368.535,,,,
2021-10-13,324.0,341.1,355.67333333333335,368.36,,,,
2021-10-14,326.0,340.9,355.44,368.25,,,,
2021-10-15,344.0,340.94,355.32,368.17,,,,
2021-10-18,340.0,341.04,355.0933333333333,368.155,,,,
2021-10-19,337.0,341.2,354.82,368.115,,,,
2021-10-20,339.0,341.3,354.55333333333334,368.11,,,,
2021-10-21,334.0,341.62,354.2266666666667,368.035,,,,
2021-10-22,334.0,341.84,353.86,368.01,,,,
2021-10-25,336.0,342.1,353.53333333333336,367.98,,,,
2021-10-26,335.0,342.44,353.2133333333333,367.94,,,,
2021-10-27,335.0,342.98,352.8,367.835,,,,
2021-10-28,338.0,343.7,352.48,367.5,,,,
2021-10-29,335.0,344.34,352.1333333333333,367.02,,,,
2021-11-01,341.0,345.16,351.85333333333335,366.52,,,,
2021-11-02,333.0,345.88,351.64,365.685,,,,
2021-11-04,332.0,346.46,351.3666666666667,364.915,,,,
2021-11-05,323.0,346.76,350.93333333333334,364.04,,,,
2021-11-08,314.0,346.88,350.46666666666664,363.15,,,,
2021-11-09,317.0,347.04,350.0466666666667,362.51,,,,
2021-11-10,321.0,347.3,349.50666666666666,361.7,-6.835000000000036,,,
2021-11-11,318.0,347.48,349.0133333333333,360.955,-7.40500000000003,,,
2021-11-12,333.0,347.88,348.64666666666665,360.23,-8.019999999999982,,,
2021-11-15,348.0,348.58,348.3933333333333,359.7,-8.470000000000027,,,
2021-11-16,380.0,348.32,348.4066666666667,359.35,-8.80499999999995,,,
2021-11-17,386.0,348.52,348.42,359.07,-9.045000000000016,,,
2021-11-18,399.0,349.0,348.53333333333336,358.875,-9.235000000000014,,,
2021-11-19,397.0,349.18,348.68,358.72,-9.314999999999998,,,
2021-11-22,393.0,349.46,348.86,358.605,-9.404999999999973,,,
2021-11-24,390.0,349.86,348.96666666666664,358.545,-9.435000000000002,,,
2021-11-25,381.0,349.94,349.02,358.41,-9.529999999999973,,,
2021-11-26,374.0,349.68,348.97333333333336,358.195,-9.639999999999986,,,
2021-11-29,360.0,349.4,348.84,357.94,-9.560000000000002,,,
2021-11-30,358.0,348.94,348.64,357.71,-9.310000000000002,,,
2021-12-01,359.0,348.76,348.5,357.49,-9.029999999999973,,,
2021-12-02,332.0,348.02,348.28,357.15,-8.535000000000025,,,
2021-12-03,333.0,347.4,348.0133333333333,356.77,-8.145000000000039,,,
2021-12-06,333.0,346.9,347.74666666666667,356.39,-7.650000000000034,,,
2021-12-07,342.0,346.34,347.50666666666666,356.055,-7.09499999999997,,,
2021-12-08,350.0,345.96,347.36,355.805,-6.704999999999984,,,
2021-12-09,339.0,345.56,347.18,355.45,-6.25,,,
2021-12-10,331.0,345.02,346.9533333333333,354.985,-5.96999999999997,,,
2021-12-13,328.0,344.72,346.66,354.635,-5.595000000000027,,,
2021-12-14,328.0,344.3,346.3666666666667,354.33,-5.3700000000000045,,,
2021-12-15,331.0,343.88,346.1,354.02,-5.330000000000041,,,
2021-12-16,343.0,343.92,345.94666666666666,353.87,-5.199999999999989,,,
2021-12-17,362.0,344.28,346.00666666666666,353.77,-5.105000000000018,,,
2021-12-20,339.0,344.26,345.99333333333334,353.625,-5.095000000000027,,,
2021-12-21,337.0,344.24,345.8933333333333,353.4,-5.205000000000041,,,
2021-12-22,345.0,344.38,345.8466666666667,353.22,-5.324999999999989,,,
2021-12-23,344.0,344.62,345.86,353.105,-5.305000000000007,,,
2021-12-24,340.0,344.94,345.8333333333333,352.99,-5.204999999999984,,,
2021-12-27,338.0,345.18,345.78,352.875,-5.064999999999998,297.0,500.0,
2021-12-28,337.0,345.04,345.7266666666667,352.75,-4.9599999999999795,297.0,500.0,-0.06128133704735372
2021-12-29,350.0,345.24,345.7866666666667,352.63,-4.860000000000014,297.0,500.0,0.005747126436781658
2021-12-30,375.0,346.0,346.0133333333333,352.615,-4.534999999999968,297.0,500.0,0.04166666666666674
2022-01-04,377.0,346.76,346.2866666666667,352.605,-4.164999999999964,297.0,500.0,0.0991253644314869
2022-01-05,371.0,347.5,346.52,352.545,-3.8449999999999704,297.0,500.0,0.07536231884057965
2022-01-06,359.0,348.0,346.68,352.395,-3.660000000000025,297.0,500.0,0.055882352941176494
2022-01-07,352.0,348.32,346.7733333333333,352.23,-3.5749999999999886,297.0,500.0,0.008595988538681931
2022-01-11,352.0,348.66,346.88,352.075,-3.375,297.0,500.0,0.03834808259587019
2022-01-12,354.0,349.04,346.94666666666666,351.86,-3.125,297.0,500.0,0.03508771929824572
2022-01-13,346.0,349.2,346.88,351.66,-2.974999999999966,297.0,500.0,0.008746355685131268
2022-01-14,344.0,349.38,346.82,351.445,-2.884999999999991,297.0,500.0,-0.0337078651685393
2022-01-17,334.0,349.24,346.73333333333335,351.2,-2.819999999999993,297.0,500.0,-0.1753086419753086
2022-01-18,334.0,349.26,346.61333333333334,351.045,-2.8249999999999886,297.0,500.0,-0.22505800464037118
2022-01-19,323.0,349.08,346.46,350.795,-2.974999999999966,297.0,500.0,-0.2675736961451247
2022-01-20,325.0,349.12,346.22,350.48,-3.144999999999982,297.0,498.0,-0.35
2022-01-21,328.0,349.4,346.06,350.2,-3.1999999999999886,297.0,498.0,-0.3251028806584362
2022-01-24,322.0,349.5,345.82,349.91,-3.3100000000000023,297.0,492.0,-0.35341365461847385
2022-01-25,313.0,349.34,345.47333333333336,349.465,-3.640000000000043,297.0,483.0,-0.36382113821138207
2022-01-26,314.0,349.26,345.14666666666665,349.075,-3.9150000000000205,297.0,483.0,-0.29438202247191014
2022-01-27,298.0,348.56,344.62,348.625,-4.25,297.0,478.0,-0.3830227743271222
2022-01-28,305.0,347.7,344.1933333333333,348.22,-4.529999999999973,297.0,478.0,-0.34689507494646676
2022-01-31,310.0,346.3,343.88666666666666,347.88,-4.75,297.0,454.0,-0.35146443514644354
2022-02-01,309.0,344.76,343.5466666666667,347.505,-5.110000000000014,297.0,450.0,-0.3193832599118943
2022-02-02,318.0,343.14,343.26,347.185,-5.420000000000016,297.0,442.0,-0.29333333333333333
2022-02-03,314.0,341.48,342.8933333333333,346.88,-5.6650000000000205,297.0,438.0,-0.28959276018099545
2022-02-04,317.0,339.96,342.58,346.635,-5.759999999999991,297.0,428.0,-0.27625570776255703
2022-02-07,310.0,338.36,342.11333333333334,346.315,-5.9150000000000205,297.0,424.0,-0.2757009345794392
2022-02-08,305.0,336.84,341.62666666666667,345.975,-6.099999999999966,297.0,424.0,-0.26682692307692313
2022-02-09,316.0,335.68,341.2,345.65,-6.210000000000036,297.0,424.0,-0.2139303482587065
2022-02-10,313.0,334.74,340.81333333333333,345.315,-6.345000000000027,297.0,424.0,-0.2328431372549019
2022-02-14,348.0,334.54,340.68,345.115,-6.329999999999984,297.0,424.0,-0.16546762589928055
2022-02-15,329.0,333.94,340.47333333333336,344.86,-6.339999999999975,297.0,424.0,-0.1995133819951338
2022-02-16,342.0,334.14,340.38666666666666,344.745,-6.300000000000011,297.0,424.0,-0.1534653465346535
2022-02-17,357.0,334.62,340.4533333333333,344.665,-6.1299999999999955,297.0,424.0,-0.11414392059553347
2022-02-18,369.0,335.34,340.6533333333333,344.645,-5.835000000000036,297.0,424.0,-0.07750000000000001
2022-02-21,370.0,335.9,340.8333333333333,344.605,-5.59499999999997,297.0,424.0,-0.09535452322738391
2022-02-22,360.0,336.1,340.98,344.545,-5.365000000000009,297.0,424.0,-0.11980440097799516
2022-02-24,334.0,336.0,340.86,344.385,-5.079999999999984,297.0,424.0,-0.18337408312958436
2022-02-25,348.0,336.34,340.86,344.3,-4.774999999999977,297.0,424.0,-0.13
2022-02-28,359.0,336.96,340.94666666666666,344.235,-4.389999999999986,297.0,424.0,-0.12439024390243902
2022-03-01,358.0,337.56,341.0133333333333,344.165,-4.055000000000007,297.0,402.0,-0.1556603773584906
2022-03-02,348.0,337.9,341.06,344.05,-3.829999999999984,297.0,402.0,-0.12562814070351758
2022-03-03,348.0,338.0,341.14666666666665,343.96,-3.545000000000016,297.0,402.0,-0.1053984575835476
