date,close,sma50,sma150,sma200,sma200_slope,low_52w,high_52w,return_52w
2020-12-18,1401.0,,,,,,,
2020-12-21,1410.0,,,,,,,
2020-12-22,1333.5,,,,,,,
2020-12-23,1355.5,,,,,,,
2020-12-24,1389.0,,,,,,,
2020-12-25,1352.5,,,,,,,
2020-12-28,1370.0,,,,,,,
2020-12-29,1386.0,,,,,,,
2020-12-30,1384.0,,,,,,,
2021-01-04,1368.0,,,,,,,
2021-01-05,1333.0,,,,,,,
2021-01-06,1326.5,,,,,,,
2021-01-07,1339.5,,,,,,,
2021-01-08,1357.0,,,,,,,
2021-01-12,1358.5,,,,,,,
2021-01-13,1419.5,,,,,,,
2021-01-14,1427.5,,,,,,,
2021-01-15,1404.5,,,,,,,
2021-01-18,1419.5,,,,,,,
2021-01-19,1400.0,,,,,,,
2021-01-20,1365.0,,,,,,,
2021-01-21,1410.5,,,,,,,
2021-01-22,1395.0,,,,,,,
2021-01-25,1461.5,,,,,,,
2021-01-26,1399.0,,,,,,,
2021-01-27,1364.0,,,,,,,
2021-01-28,1314.0,,,,,,,
2021-01-29,1268.5,,,,,,,
2021-02-01,1258.5,,,,,,,
2021-02-02,1286.5,,,,,,,
2021-02-03,1290.0,,,,,,,
2021-02-04,1281.0,,,,,,,
2021-02-05,1293.0,,,,,,,
2021-02-08,1282.0,,,,,,,
2021-02-09,1258.0,,,,,,,
2021-02-10,1285.0,,,,,,,
2021-02-12,1296.0,,,,,,,
2021-02-15,1362.5,,,,,,,
2021-02-16,1238.5,,,,,,,
2021-02-17,1150.5,,,,,,,
2021-02-18,1105.0,,,,,,,
2021-02-19,1092.0,,,,,,,
2021-02-22,1153.0,,,,,,,
2021-02-24,1137.5,,,,,,,
2021-02-25,1114.5,,,,,,,
2021-02-26,1116.0,,,,,,,
2021-03-01,1107.5,,,,,,,
2021-03-02,1117.5,,,,,,,
2021-03-03,1070.0,,,,,,,
2021-03-04,1044.5,1297.03,,,,,,
2021-03-05,1044.0,1289.89,,,,,,
2021-03-08,1012.5,1281.94,,,,,,
2021-03-09,1055.0,1276.37,,,,,,
2021-03-10,1074.0,1270.74,,,,,,
2021-03-11,1093.0,1264.82,,,,,,
2021-03-12,1093.0,1259.63,,,,,,
2021-03-15,1087.0,1253.97,,,,,,
2021-03-16,1088.5,1248.02,,,,,,
2021-03-17,1088.0,1242.1,,,,,,
2021-03-18,1104.0,1236.82,,,,,,
2021-03-19,1101.5,1232.19,,,,,,
2021-03-22,1122.5,1228.11,,,,,,
2021-03-23,1098.0,1223.28,,,,,,
2021-03-24,1052.0,1217.18,,,,,,
2021-03-25,1042.5,1210.86,,,,,,
2021-03-26,1098.5,1204.44,,,,,,
2021-03-29,1064.0,1197.17,,,,,,
2021-03-30,1057.5,1190.23,,,,,,
2021-03-31,1077.0,1183.38,,,,,,
2021-04-01,1114.0,1177.66,,,,,,
2021-04-02,1119.5,1172.75,,,,,,
2021-04-05,1130.5,1167.15,,,,,,
2021-04-06,1098.0,1161.21,,,,,,
2021-04-07,1090.5,1153.79,,,,,,
2021-04-08,1074.5,1147.3,,,,,,
2021-04-09,1067.5,1141.37,,,,,,
2021-04-12,1071.0,1136.51,,,,,,
2021-04-13,1072.5,1132.59,,,,,,
2021-04-14,1070.0,1128.82,,,,,,
2021-04-15,1059.0,1124.27,,,,,,
2021-04-16,1064.5,1119.76,,,,,,
2021-04-19,1067.0,1115.48,,,,,,
2021-04-20,1043.5,1110.49,,,,,,
2021-04-21,1008.0,1105.01,,,,,,
2021-04-22,1014.0,1100.13,,,,,,
2021-04-23,1009.0,1094.61,,,,,,
2021-04-26,1022.5,1089.14,,,,,,
2021-04-27,1021.5,1082.32,,,,,,
2021-04-28,1006.0,1077.67,,,,,,
2021-04-30,985.0,1074.36,,,,,,
2021-05-06,997.0,1072.2,,,,,,
2021-05-07,996.5,1070.29,,,,,,
2021-05-10,992.0,1067.07,,,,,,
2021-05-11,977.0,1063.86,,,,,,
2021-05-12,966.5,1060.9,,,,,,
2021-05-13,916.0,1056.9,,,,,,
2021-05-14,931.5,1053.38,,,,,,
2021-05-17,1037.0,1051.77,,,,,,
2021-05-18,1021.5,1050.8,,,,,,
2021-05-19,1051.0,1050.93,,,,,,
2021-05-20,1091.5,1051.88,,,,,,
2021-05-21,1067.0,1052.97,,,,,,
2021-05-24,1012.5,1052.12,,,,,,
2021-05-25,1021.0,1051.06,,,,,,
2021-05-26,1008.0,1049.36,,,,,,
2021-05-27,1010.5,1047.71,,,,,,
2021-05-28,1001.5,1046.0,,,,,,
2021-05-31,998.5,1044.2,,,,,,
2021-06-01,958.5,1041.61,,,,,,
2021-06-02,946.0,1038.45,,,,,,
2021-06-03,946.5,1035.35,,,,,,
2021-06-04,920.0,1031.3,,,,,,
2021-06-07,948.5,1028.31,,,,,,
2021-06-08,966.0,1026.59,,,,,,
2021-06-09,985.0,1025.44,,,,,,
2021-06-10,1014.5,1023.76,,,,,,
2021-06-11,998.5,1022.45,,,,,,
2021-06-14,1005.5,1021.41,,,,,,
2021-06-15,995.5,1019.78,,,,,,
2021-06-16,993.5,1017.37,,,,,,
2021-06-17,976.5,1014.51,,,,,,
2021-06-18,948.5,1010.87,,,,,,
2021-06-21,930.5,1007.52,,,,,,
2021-06-22,963.0,1004.97,,,,,,
2021-06-23,998.0,1003.44,,,,,,
2021-06-24,1054.5,1003.18,,,,,,
2021-06-25,1079.5,1003.35,,,,,,
2021-06-28,1062.5,1003.15,,,,,,
2021-06-29,1089.5,1003.54,,,,,,
2021-06-30,1170.0,1005.76,,,,,,
2021-07-01,1071.5,1005.9,,,,,,
2021-07-02,1054.5,1005.65,,,,,,
2021-07-05,1022.5,1005.23,,,,,,
2021-07-06,1081.5,1006.7,,,,,,
2021-07-07,1063.5,1007.69,,,,,,
2021-07-08,1028.5,1008.08,,,,,,
2021-07-09,1026.0,1008.15,,,,,,
2021-07-12,1059.5,1008.91,,,,,,
2021-07-13,1053.0,1009.85,,,,,,
2021-07-14,1052.5,1011.2,,,,,,
2021-07-15,1018.0,1011.62,,,,,,
2021-07-16,1010.0,1011.89,,,,,,
2021-07-19,989.0,1011.83,,,,,,
2021-07-20,972.5,1011.74,,,,,,
2021-07-21,962.0,1011.65,,,,,,
2021-07-26,979.0,1012.91,,,,,,
2021-07-27,967.5,1013.63,,,,,,
2021-07-28,940.5,1011.7,,,,,,
2021-07-29,945.5,1010.18,,,,,,
2021-07-30,923.5,1007.63,1118.53,,,,,
2021-08-02,922.0,1004.24,1115.3366666666666,,,,,
2021-08-03,905.5,1001.01,1111.9733333333334,,,,,
2021-08-04,891.5,998.59,1109.0266666666666,,,,,
2021-08-05,880.0,995.77,1105.8566666666666,,,,,
2021-08-06,876.5,993.14,1102.44,,,,,
2021-08-10,931.5,991.56,1099.6333333333334,,,,,
2021-08-11,911.5,989.76,1096.5766666666666,,,,,
2021-08-12,904.0,987.87,1093.3633333333332,,,,,
2021-08-13,915.5,987.01,1090.24,,,,,
2021-08-16,876.5,985.62,1086.9633333333334,,,,,
2021-08-17,941.5,985.52,1084.3533333333332,,,,,
2021-08-18,1086.0,988.84,1082.75,,,,,
2021-08-19,1099.0,991.85,1081.1466666666668,,,,,
2021-08-20,1090.0,994.33,1079.3666666666666,,,,,
2021-08-23,1117.5,996.98,1077.76,,,,,
2021-08-24,1206.0,1000.81,1076.3366666666666,,,,,
2021-08-25,1292.5,1006.69,1075.4366666666667,,,,,
2021-08-26,1384.5,1014.27,1075.3033333333333,,,,,
2021-08-27,1497.5,1024.31,1075.8233333333333,,,,,
2021-08-30,1431.5,1033.07,1076.0333333333333,,,,,
2021-08-31,1445.0,1042.44,1076.5666666666666,,,,,
2021-09-01,1438.5,1052.24,1076.7533333333333,,,,,
2021-09-02,1522.5,1064.08,1077.6033333333332,,,,,
2021-09-03,1400.0,1072.82,1077.1933333333334,,,,,
2021-09-06,1467.5,1082.21,1077.65,,,,,
2021-09-07,1455.5,1090.23,1078.26,,,,,
2021-09-08,1522.5,1099.09,1079.65,,,,,
2021-09-09,1570.0,1109.24,1081.66,,,,,
2021-09-10,1712.5,1121.7,1084.6866666666667,,,,,
2021-09-13,1697.5,1132.25,1087.4266666666667,,,,,
2021-09-14,1720.0,1145.22,1090.2933333333333,,,,,
2021-09-15,1777.5,1159.68,1093.6033333333332,,,,,
2021-09-16,1760.0,1174.43,1096.7166666666667,,,,,
2021-09-17,1720.0,1187.2,1099.6366666666668,,,,,
2021-09-21,1750.0,1200.93,1102.9166666666667,,,,,
2021-09-22,1672.5,1213.81,1105.5,,,,,
2021-09-24,1890.0,1231.09,1109.46,,,,,
2021-09-27,1867.5,1247.25,1112.8266666666666,,,,,
2021-09-28,1742.5,1261.04,1116.1866666666667,,,,,
2021-09-29,1695.0,1273.89,1119.8166666666666,,,,,
2021-09-30,1710.0,1287.73,1123.85,,,,,
2021-10-01,1787.5,1303.28,1128.4866666666667,,,,,
2021-10-04,1737.5,1318.25,1132.3833333333334,,,,,
2021-10-05,1655.0,1331.9,1135.8333333333333,,,,,
2021-10-06,1702.5,1346.71,1139.7533333333333,,,,,
2021-10-07,1787.5,1362.88,1144.23,,,,,
2021-10-08,1990.0,1383.33,1150.1133333333332,,,,,
2021-10-11,1967.5,1403.87,1155.78,,,,,
2021-10-12,1965.0,1424.26,1161.7466666666667,,,,,
2021-10-13,1837.5,1442.54,1167.0333333333333,1199.5325,,,,
2021-10-14,1915.0,1462.4,1172.84,1202.1025,,,,
2021-10-15,1927.5,1482.84,1178.94,1204.69,,,,
2021-10-18,1892.5,1502.86,1184.5233333333333,1207.485,,,,
2021-10-19,1952.5,1524.31,1190.38,1210.47,,,,
2021-10-20,2142.5,1549.63,1197.3766666666668,1214.2375,,,,
2021-10-21,2115.0,1573.3,1204.19,1218.05,,,,
2021-10-22,2257.5,1600.22,1211.9933333333333,1222.4875,,,,
