date,close,sma50,sma150,sma200,sma200_slope,low_52w,high_52w,return_52w
2024-06-14,192.0,,,,,,,
2024-06-17,171.0,,,,,,,
2024-06-18,163.0,,,,,,,
2024-06-19,150.0,,,,,,,
2024-06-20,154.0,,,,,,,
2024-06-21,147.0,,,,,,,
2024-06-24,152.0,,,,,,,
2024-06-25,157.0,,,,,,,
2024-06-26,207.0,,,,,,,
2024-06-27,186.0,,,,,,,
2024-06-28,172.0,,,,,,,
2024-07-01,199.0,,,,,,,
2024-07-02,249.0,,,,,,,
2024-07-03,272.0,,,,,,,
2024-07-04,269.0,,,,,,,
2024-07-05,254.0,,,,,,,
2024-07-08,239.0,,,,,,,
2024-07-09,273.0,,,,,,,
2024-07-10,286.0,,,,,,,
2024-07-11,288.0,,,,,,,
2024-07-12,273.0,,,,,,,
2024-07-16,310.0,,,,,,,
2024-07-17,390.0,,,,,,,
2024-07-18,415.0,,,,,,,
2024-07-19,495.0,,,,,,,
2024-07-22,448.0,,,,,,,
2024-07-23,528.0,,,,,,,
2024-07-24,628.0,,,,,,,
2024-07-25,728.0,,,,,,,
2024-07-26,715.0,,,,,,,
2024-07-29,655.0,,,,,,,
2024-07-30,555.0,,,,,,,
2024-07-31,545.0,,,,,,,
2024-08-01,500.0,,,,,,,
2024-08-02,510.0,,,,,,,
2024-08-05,489.0,,,,,,,
2024-08-06,569.0,,,,,,,
2024-08-07,591.0,,,,,,,
2024-08-08,590.0,,,,,,,
2024-08-09,690.0,,,,,,,
2024-08-13,790.0,,,,,,,
2024-08-14,788.0,,,,,,,
2024-08-15,891.0,,,,,,,
2024-08-16,831.0,,,,,,,
2024-08-19,802.0,,,,,,,
2024-08-20,805.0,,,,,,,
2024-08-21,780.0,,,,,,,
2024-08-22,752.0,,,,,,,
2024-08-23,744.0,,,,,,,
2024-08-26,807.0,455.88,,,,,,
2024-08-27,828.0,468.6,,,,,,
2024-08-28,797.0,481.12,,,,,,
2024-08-29,793.0,493.72,,,,,,
2024-08-30,780.0,506.32,,,,,,
2024-09-02,748.0,518.2,,,,,,
2024-09-03,808.0,531.42,,,,,,
2024-09-04,750.0,543.38,,,,,,
2024-09-05,716.0,554.56,,,,,,
2024-09-06,670.0,563.82,,,,,,
2024-09-09,666.0,573.42,,,,,,
2024-09-10,628.0,582.54,,,,,,
2024-09-11,577.0,590.1,,,,,,
2024-09-12,525.0,595.62,,,,,,
2024-09-13,490.0,599.98,,,,,,
2024-09-17,471.0,604.02,,,,,,
2024-09-18,448.0,607.9,,,,,,
2024-09-19,428.0,611.68,,,,,,
2024-09-20,411.0,614.44,,,,,,
2024-09-24,369.0,616.1,,,,,,
2024-09-25,359.0,617.52,,,,,,
2024-09-26,336.0,618.78,,,,,,
2024-09-27,342.0,619.42,,,,,,
2024-09-30,319.0,618.0,,,,,,
2024-10-01,325.0,616.2,,,,,,
2024-10-02,301.0,612.32,,,,,,
2024-10-03,289.0,609.14,,,,,,
2024-10-04,286.0,604.3,,,,,,
2024-10-07,283.0,597.4,,,,,,
2024-10-08,359.0,590.02,,,,,,
2024-10-09,372.0,583.16,,,,,,
2024-10-10,334.0,576.74,,,,,,
2024-10-11,296.0,571.56,,,,,,
2024-10-15,272.0,566.1,,,,,,
2024-10-16,263.0,561.36,,,,,,
2024-10-17,240.0,555.96,,,,,,
2024-10-18,284.0,551.86,,,,,,
2024-10-21,315.0,546.78,,,,,,
2024-10-22,282.0,540.6,,,,,,
2024-10-23,255.0,533.9,,,,,,
2024-10-24,248.0,525.06,,,,,,
2024-10-25,231.0,513.88,,,,,,
2024-10-28,238.0,502.88,,,,,,
2024-10-29,252.0,490.1,,,,,,
2024-10-30,241.0,478.3,,,,,,
2024-10-31,240.0,467.06,,,,,,
2024-11-01,236.0,455.68,,,,,,
2024-11-05,230.0,444.68,,,,,,
2024-11-06,222.0,434.08,,,,,,
2024-11-07,219.0,423.58,,,,,,
2024-11-08,206.0,411.56,,,,,,
2024-11-11,212.0,399.24,,,,,,
2024-11-12,215.0,387.6,,,,,,
2024-11-13,225.0,376.24,,,,,,
2024-11-14,212.0,364.88,,,,,,
2024-11-15,213.0,354.18,,,,,,
2024-11-18,208.0,342.18,,,,,,
2024-11-19,220.0,331.58,,,,,,
2024-11-20,222.0,321.7,,,,,,
2024-11-21,223.0,312.76,,,,,,
2024-11-22,249.0,304.42,,,,,,
2024-11-25,245.0,296.76,,,,,,
2024-11-26,243.0,290.08,,,,,,
2024-11-27,296.0,285.5,,,,,,
2024-11-28,276.0,281.22,,,,,,
2024-11-29,254.0,276.88,,,,,,
2024-12-02,259.0,273.1,,,,,,
2024-12-03,257.0,269.68,,,,,,
2024-12-04,254.0,266.54,,,,,,
2024-12-05,239.0,263.94,,,,,,
2024-12-06,239.0,261.54,,,,,,
2024-12-09,238.0,259.58,,,,,,
2024-12-10,247.0,257.68,,,,,,
2024-12-11,240.0,256.1,,,,,,
2024-12-12,237.0,254.34,,,,,,
2024-12-13,255.0,253.42,,,,,,
2024-12-16,247.0,252.58,,,,,,
2024-12-17,265.0,252.16,,,,,,
2024-12-18,275.0,252.0,,,,,,
2024-12-19,296.0,250.74,,,,,,
2024-12-20,307.0,249.44,,,,,,
2024-12-23,332.0,249.4,,,,,,
2024-12-24,307.0,249.62,,,,,,
2024-12-25,286.0,249.9,,,,,,
2024-12-26,283.0,250.3,,,,,,
2024-12-27,317.0,251.84,,,,,,
2024-12-30,316.0,252.48,,,,,,
2025-01-06,311.0,252.4,,,,,,
2025-01-07,320.0,253.16,,,,,,
2025-01-08,311.0,254.28,,,,,,
2025-01-09,391.0,257.14,,,,,,
2025-01-10,359.0,259.7,,,,,,
2025-01-14,328.0,261.5,,,,,,
2025-01-15,297.0,262.4,,,,,,
2025-01-16,304.0,263.66,,,,,,
2025-01-17,298.0,264.82,,,,,,
2025-01-20,281.0,265.72,,,,,,
2025-01-21,272.0,266.56,,,,,,
2025-01-22,254.0,267.2,,,,,,
2025-01-23,252.0,267.86,,,,,,
2025-01-24,262.0,268.98,378.8066666666667,,,,,
2025-01-27,267.0,270.08,379.3066666666667,,,,,
2025-01-28,272.0,271.22,379.98,,,,,
2025-01-29,270.0,272.12,380.6933333333333,,,,,
2025-01-30,262.0,273.12,381.44,,,,,
2025-01-31,264.0,274.14,382.17333333333335,,,,,
2025-02-03,257.0,275.12,382.9066666666667,,,,,
2025-02-04,250.0,275.72,383.56,,,,,
2025-02-05,255.0,276.38,384.2133333333333,,,,,
2025-02-06,263.0,277.18,384.58666666666664,,,,,
2025-02-07,261.0,277.42,385.08666666666664,,,,,
2025-02-10,264.0,277.8,385.7,,,,,
2025-02-12,264.0,278.22,386.1333333333333,,,,,
2025-02-13,270.0,277.7,386.2733333333333,,,,,
2025-02-14,266.0,277.5,386.23333333333335,,,,,
2025-02-17,263.0,277.68,386.1933333333333,,,,,
2025-02-18,272.0,277.94,386.31333333333333,,,,,
2025-02-19,266.0,278.12,386.49333333333334,,,,,
2025-02-20,269.0,278.42,386.46666666666664,,,,,
2025-02-21,264.0,278.92,386.32,,,,,
